hours_per_week,age,marital_status_Divorced,marital_status_Married-AF-spouse,marital_status_Married-civ-spouse,marital_status_Married-spouse-absent,marital_status_Never-married,marital_status_Separated,marital_status_Widowed,income_>50K
40,32,0,0,1,0,0,0,0,0
50,48,0,0,0,0,0,0,1,0
38,26,0,0,0,0,1,0,0,0
20,19,0,0,0,0,1,0,0,0
45,47,0,0,1,0,0,0,0,1
40,38,0,0,0,0,1,0,0,0
33,62,1,0,0,0,0,0,0,1
40,22,0,0,0,0,1,0,0,0
40,49,0,0,0,0,0,1,0,0
40,41,1,0,0,0,0,0,0,0
40,54,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,1
44,36,0,0,1,0,0,0,0,0
40,27,0,0,0,0,1,0,0,0
10,18,0,0,0,0,1,0,0,0
40,45,0,0,1,0,0,0,0,0
20,77,0,0,0,0,0,0,1,0
40,50,1,0,0,0,0,0,0,0
55,37,0,0,1,0,0,0,0,1
40,52,0,0,0,0,1,0,0,0
40,59,1,0,0,0,0,0,0,0
12,18,0,0,0,0,1,0,0,0
40,50,0,0,1,0,0,0,0,0
47,60,1,0,0,0,0,0,0,0
40,55,0,0,1,0,0,0,0,0
55,68,0,0,1,0,0,0,0,1
2,60,0,0,1,0,0,0,0,0
8,22,0,0,0,0,1,0,0,0
60,42,0,0,1,0,0,0,0,0
30,24,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
55,46,0,0,1,0,0,0,0,0
25,68,0,0,1,0,0,0,0,0
40,36,1,0,0,0,0,0,0,0
40,38,0,0,1,0,0,0,0,1
40,52,0,0,1,0,0,0,0,0
48,34,0,0,1,0,0,0,0,1
45,33,0,0,1,0,0,0,0,0
16,71,0,0,1,0,0,0,0,0
40,55,0,0,1,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
40,59,0,0,1,0,0,0,0,0
40,59,0,0,1,0,0,0,0,1
10,19,0,0,0,0,1,0,0,0
70,50,0,0,1,0,0,0,0,0
45,31,0,0,1,0,0,0,0,0
40,63,0,0,0,0,0,1,0,0
40,30,0,0,1,0,0,0,0,0
38,38,0,0,1,0,0,0,0,0
20,26,0,0,0,0,1,0,0,0
40,19,0,0,0,0,1,0,0,0
40,46,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
40,64,0,0,1,0,0,0,0,0
48,32,0,0,0,0,1,0,0,0
20,20,0,0,0,0,1,0,0,0
15,19,0,0,0,0,1,0,0,0
40,27,0,0,1,0,0,0,0,0
55,66,0,0,1,0,0,0,0,1
40,50,0,0,1,0,0,0,0,1
40,35,0,0,1,0,0,0,0,0
40,27,0,0,0,0,1,0,0,0
40,42,0,0,1,0,0,0,0,0
25,65,0,0,0,0,0,0,1,0
40,63,0,0,1,0,0,0,0,0
35,29,1,0,0,0,0,0,0,0
86,47,0,0,1,0,0,0,0,0
40,38,0,0,1,0,0,0,0,0
40,50,0,0,1,0,0,0,0,0
99,35,0,0,1,0,0,0,0,0
43,57,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,1
35,18,0,0,0,0,1,0,0,0
40,31,0,0,0,0,1,0,0,0
44,34,1,0,0,0,0,0,0,0
40,35,0,0,0,0,1,0,0,0
40,24,0,0,0,0,1,0,0,0
48,22,0,0,0,0,1,0,0,0
45,29,0,0,0,0,1,0,0,0
20,18,0,0,0,0,1,0,0,0
60,38,0,0,1,0,0,0,0,1
24,27,0,0,0,0,1,0,0,0
40,23,0,0,0,0,1,0,0,0
40,43,0,0,1,0,0,0,0,1
36,72,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
8,70,0,0,0,0,0,0,1,0
14,17,0,0,0,0,1,0,0,0
40,36,0,0,1,0,0,0,0,1
40,49,0,0,1,0,0,0,0,1
40,35,0,0,0,0,1,0,0,0
46,49,0,0,1,0,0,0,0,0
40,31,0,0,1,0,0,0,0,0
40,45,0,0,1,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
25,20,0,0,0,0,1,0,0,0
40,50,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
40,39,0,0,1,0,0,0,0,1
40,37,0,0,0,0,0,1,0,0
40,26,0,0,1,0,0,0,0,1
7,90,1,0,0,0,0,0,0,0
40,45,0,0,1,0,0,0,0,0
16,71,0,0,1,0,0,0,0,0
29,63,0,0,1,0,0,0,0,0
32,19,0,0,0,0,1,0,0,0
20,54,1,0,0,0,0,0,0,0
60,42,0,0,1,0,0,0,0,1
50,29,0,0,0,0,1,0,0,0
41,33,0,0,1,0,0,0,0,1
40,34,0,0,0,0,1,0,0,0
60,51,0,0,1,0,0,0,0,1
25,27,0,0,0,0,1,0,0,0
40,57,0,0,1,0,0,0,0,0
46,25,0,0,0,0,1,0,0,0
40,39,1,0,0,0,0,0,0,0
50,40,0,0,1,0,0,0,0,0
16,18,0,0,0,0,1,0,0,0
40,34,0,0,0,0,1,0,0,0
42,39,0,0,0,0,1,0,0,1
35,21,0,0,0,0,1,0,0,0
40,63,1,0,0,0,0,0,0,0
40,44,1,0,0,0,0,0,0,0
40,37,0,0,0,0,1,0,0,0
18,18,0,0,0,0,1,0,0,0
48,29,0,0,1,0,0,0,0,0
40,46,1,0,0,0,0,0,0,0
20,21,0,0,0,0,1,0,0,0
20,44,0,0,1,0,0,0,0,1
10,18,0,0,0,0,1,0,0,0
40,39,0,0,1,0,0,0,0,1
40,42,0,0,1,0,0,0,0,0
10,24,0,0,0,1,0,0,0,0
60,39,1,0,0,0,0,0,0,0
40,62,0,0,1,0,0,0,0,0
41,24,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,0
45,53,0,0,1,0,0,0,0,1
51,34,0,0,1,0,0,0,0,0
60,36,0,0,0,1,0,0,0,0
35,19,0,0,0,0,1,0,0,0
45,44,0,0,0,0,1,0,0,0
44,43,0,0,1,0,0,0,0,0
56,29,0,0,0,0,1,0,0,1
40,52,0,0,1,0,0,0,0,1
40,43,1,0,0,0,0,0,0,0
50,43,0,0,0,1,0,0,0,0
40,28,0,0,1,0,0,0,0,0
20,23,0,0,0,0,1,0,0,0
40,46,1,0,0,0,0,0,0,0
20,60,0,0,0,1,0,0,0,0
35,51,0,0,1,0,0,0,0,1
40,20,0,0,0,0,1,0,0,0
40,33,0,0,1,0,0,0,0,0
40,40,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,0
40,33,0,0,1,0,0,0,0,1
41,31,0,0,0,0,0,0,1,0
40,25,1,0,0,0,0,0,0,0
35,33,0,0,0,0,1,0,0,0
55,39,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
38,39,1,0,0,0,0,0,0,0
60,47,0,0,1,0,0,0,0,1
50,31,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
16,26,0,0,0,0,1,0,0,0
40,49,0,0,1,0,0,0,0,0
40,33,0,0,0,0,1,0,0,0
45,57,0,0,1,0,0,0,0,0
40,19,0,0,0,0,1,0,0,0
20,22,0,0,0,0,0,1,0,0
40,35,0,0,0,0,1,0,0,1
45,32,0,0,1,0,0,0,0,0
40,35,1,0,0,0,0,0,0,0
40,49,0,0,0,0,1,0,0,1
12,18,0,0,0,0,1,0,0,0
35,67,0,0,1,0,0,0,0,0
40,48,0,0,1,0,0,0,0,1
40,18,0,0,0,0,1,0,0,0
60,52,1,0,0,0,0,0,0,0
25,17,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
40,58,0,0,0,0,0,0,1,0
45,41,0,0,1,0,0,0,0,1
12,20,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,1
40,31,1,0,0,0,0,0,0,0
60,32,0,0,1,0,0,0,0,1
40,38,0,0,1,0,0,0,0,1
40,55,0,0,1,0,0,0,0,0
40,35,0,0,1,0,0,0,0,1
50,28,0,0,1,0,0,0,0,0
25,80,0,0,1,0,0,0,0,0
40,42,1,0,0,0,0,0,0,0
40,58,0,0,1,0,0,0,0,1
40,28,0,0,0,0,1,0,0,0
35,19,0,0,0,0,1,0,0,0
40,28,0,0,0,0,1,0,0,0
35,45,0,0,1,0,0,0,0,1
50,25,0,0,0,0,1,0,0,0
8,83,0,0,0,0,0,0,1,0
55,63,1,0,0,0,0,0,0,0
50,50,0,0,1,0,0,0,0,1
40,28,1,0,0,0,0,0,0,0
60,41,0,0,1,0,0,0,0,1
25,58,0,0,1,0,0,0,0,0
40,32,1,0,0,0,0,0,0,0
50,36,0,0,1,0,0,0,0,1
40,27,0,0,1,0,0,0,0,1
48,64,0,0,1,0,0,0,0,0
50,45,0,0,1,0,0,0,0,1
45,42,1,0,0,0,0,0,0,0
35,23,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
51,28,0,0,1,0,0,0,0,0
40,31,0,0,1,0,0,0,0,1
40,32,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
10,21,0,0,0,0,1,0,0,0
40,49,1,0,0,0,0,0,0,0
50,31,0,0,1,0,0,0,0,1
50,27,0,0,1,0,0,0,0,0
30,34,0,0,1,0,0,0,0,0
50,32,0,0,0,0,1,0,0,0
40,39,0,0,1,0,0,0,0,1
20,36,0,0,0,0,0,0,1,0
35,48,0,0,0,0,0,1,0,0
5,17,0,0,0,0,1,0,0,0
30,33,1,0,0,0,0,0,0,0
40,38,1,0,0,0,0,0,0,0
10,62,0,0,1,0,0,0,0,0
50,33,0,0,1,0,0,0,0,1
37,27,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,1
25,21,0,0,0,0,1,0,0,0
40,46,0,0,0,0,1,0,0,0
30,24,0,0,0,0,1,0,0,0
45,19,0,0,0,0,1,0,0,0
50,43,0,0,1,0,0,0,0,1
40,27,0,0,0,1,0,0,0,0
45,48,0,0,1,0,0,0,0,0
8,67,0,0,1,0,0,0,0,0
40,47,1,0,0,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
40,40,0,0,0,0,1,0,0,0
40,46,0,0,1,0,0,0,0,1
10,21,0,0,0,0,1,0,0,0
50,41,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
38,44,1,0,0,0,0,0,0,0
34,31,1,0,0,0,0,0,0,0
20,55,0,0,1,0,0,0,0,0
25,28,0,0,1,0,0,0,0,0
4,37,1,0,0,0,0,0,0,0
50,38,0,0,1,0,0,0,0,0
40,53,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
50,59,0,0,0,0,1,0,0,0
55,29,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
45,17,0,0,0,0,1,0,0,0
45,36,0,0,1,0,0,0,0,0
45,24,1,0,0,0,0,0,0,1
52,60,0,0,1,0,0,0,0,1
60,33,0,0,1,0,0,0,0,1
30,60,0,0,0,0,0,0,1,0
55,45,1,0,0,0,0,0,0,0
40,21,1,0,0,0,0,0,0,0
35,20,0,0,0,0,1,0,0,0
40,52,0,0,1,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
40,50,0,0,1,0,0,0,0,0
40,29,0,0,0,0,1,0,0,0
45,52,1,0,0,0,0,0,0,0
20,18,0,0,0,0,1,0,0,0
54,56,0,0,1,0,0,0,0,1
50,35,0,0,1,0,0,0,0,1
40,24,0,0,1,0,0,0,0,0
50,24,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
40,57,0,0,1,0,0,0,0,1
40,42,0,0,1,0,0,0,0,0
40,52,0,0,0,0,0,0,1,0
45,25,0,0,1,0,0,0,0,0
65,47,0,0,1,0,0,0,0,1
42,45,0,0,1,0,0,0,0,0
40,36,0,0,0,0,1,0,0,0
40,31,1,0,0,0,0,0,0,0
40,27,0,0,0,0,1,0,0,0
50,33,0,0,1,0,0,0,0,1
40,33,1,0,0,0,0,0,0,1
50,38,0,0,0,0,1,0,0,0
46,32,0,0,1,0,0,0,0,1
50,34,0,0,0,0,1,0,0,0
40,53,0,0,0,0,0,1,0,0
40,59,0,0,1,0,0,0,0,1
56,32,0,0,1,0,0,0,0,1
10,19,0,0,0,0,1,0,0,0
30,28,0,0,0,0,1,0,0,0
40,40,0,0,1,0,0,0,0,0
40,31,0,0,0,0,1,0,0,0
40,23,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,1
60,48,0,0,1,0,0,0,0,0
30,17,0,0,0,0,1,0,0,0
35,24,0,0,1,0,0,0,0,1
60,37,0,0,1,0,0,0,0,1
65,46,0,0,1,0,0,0,0,1
40,70,0,0,1,0,0,0,0,0
45,32,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
10,27,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,0
40,26,0,0,0,0,1,0,0,0
40,49,0,0,1,0,0,0,0,1
60,40,1,0,0,0,0,0,0,0
40,30,0,0,1,0,0,0,0,0
40,60,0,0,1,0,0,0,0,0
10,21,0,0,0,0,1,0,0,0
20,64,1,0,0,0,0,0,0,0
30,70,0,0,0,0,0,0,1,0
40,23,0,0,0,0,1,0,0,0
28,38,0,0,0,0,0,1,0,0
40,52,1,0,0,0,0,0,0,0
40,45,1,0,0,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
20,41,0,0,0,0,1,0,0,0
50,31,0,0,1,0,0,0,0,1
35,47,1,0,0,0,0,0,0,0
40,29,1,0,0,0,0,0,0,0
50,30,0,0,1,0,0,0,0,1
15,30,0,0,0,0,1,0,0,0
40,55,0,0,1,0,0,0,0,0
55,32,0,0,0,0,1,0,0,0
30,75,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
48,21,0,0,0,0,1,0,0,0
50,28,0,0,0,0,1,0,0,0
30,28,0,0,0,0,1,0,0,0
40,28,0,0,0,0,1,0,0,0
40,62,0,0,0,0,0,0,1,0
45,45,0,0,0,0,0,0,1,1
40,20,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
65,40,0,0,1,0,0,0,0,1
25,19,0,0,0,0,1,0,0,0
30,21,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,0
40,51,0,0,1,0,0,0,0,1
40,61,0,0,1,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
50,51,0,0,1,0,0,0,0,1
45,30,0,0,0,0,1,0,0,0
40,21,0,0,0,0,1,0,0,0
48,58,0,0,1,0,0,0,0,0
40,22,0,0,0,0,1,0,0,0
40,24,0,0,0,0,1,0,0,0
50,43,0,0,0,0,1,0,0,1
40,41,0,0,1,0,0,0,0,1
30,24,0,0,0,0,1,0,0,0
40,44,0,0,1,0,0,0,0,1
20,17,0,0,0,0,1,0,0,0
40,70,0,0,1,0,0,0,0,0
50,42,0,0,1,0,0,0,0,1
45,27,0,0,1,0,0,0,0,1
20,35,0,0,0,0,1,0,0,0
40,43,0,0,0,0,1,0,0,0
60,36,0,0,1,0,0,0,0,1
16,19,0,0,0,0,1,0,0,0
45,44,0,0,1,0,0,0,0,1
40,53,0,0,1,0,0,0,0,1
99,45,0,0,1,0,0,0,0,0
15,37,0,0,0,0,1,0,0,0
40,43,1,0,0,0,0,0,0,0
40,27,0,0,1,0,0,0,0,0
25,19,0,0,0,0,1,0,0,0
50,64,0,0,0,0,0,0,1,0
40,37,0,0,0,0,1,0,0,0
40,35,0,0,1,0,0,0,0,0
40,24,0,0,0,0,1,0,0,0
45,54,1,0,0,0,0,0,0,0
45,67,0,0,0,0,1,0,0,0
10,77,0,0,1,0,0,0,0,0
20,40,0,0,0,0,1,0,0,0
40,29,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,0
40,29,1,0,0,0,0,0,0,0
48,44,1,0,0,0,0,0,0,0
12,74,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
60,42,1,0,0,0,0,0,0,0
40,51,0,0,1,0,0,0,0,0
38,71,0,0,0,0,0,0,1,1
56,47,1,0,0,0,0,0,0,1
40,48,0,0,1,0,0,0,0,1
50,42,0,0,1,0,0,0,0,1
25,18,0,0,0,0,1,0,0,0
40,38,0,0,1,0,0,0,0,1
48,24,0,0,0,0,1,0,0,0
35,20,0,0,0,0,1,0,0,0
32,35,1,0,0,0,0,0,0,0
45,41,0,0,1,0,0,0,0,0
40,51,0,0,1,0,0,0,0,0
30,53,0,0,1,0,0,0,0,1
50,60,0,0,1,0,0,0,0,0
40,22,0,0,1,0,0,0,0,0
40,47,1,0,0,0,0,0,0,0
60,46,0,0,1,0,0,0,0,0
35,19,0,0,0,0,1,0,0,0
50,32,0,0,1,0,0,0,0,0
20,29,1,0,0,0,0,0,0,0
40,43,0,0,1,0,0,0,0,1
36,37,0,0,1,0,0,0,0,0
55,38,0,0,1,0,0,0,0,1
40,39,0,0,1,0,0,0,0,1
50,34,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
40,23,0,0,1,0,0,0,0,0
35,58,0,0,0,0,0,0,1,1
40,26,0,0,0,0,0,0,1,0
40,30,0,0,1,0,0,0,0,0
50,36,0,0,1,0,0,0,0,1
40,62,0,0,1,0,0,0,0,0
38,49,0,0,0,0,1,0,0,0
50,38,0,0,1,0,0,0,0,1
40,36,0,0,1,0,0,0,0,1
40,45,0,0,1,0,0,0,0,0
40,19,0,0,0,0,1,0,0,0
40,50,0,0,0,1,0,0,0,0
75,44,0,0,1,0,0,0,0,1
38,37,1,0,0,0,0,0,0,0
40,39,1,0,0,0,0,0,0,0
40,25,0,0,0,0,1,0,0,0
60,62,0,0,1,0,0,0,0,1
40,38,1,0,0,0,0,0,0,0
56,59,1,0,0,0,0,0,0,0
20,31,0,0,0,0,1,0,0,0
50,45,0,0,1,0,0,0,0,1
2,81,0,0,1,0,0,0,0,1
80,35,0,0,0,0,1,0,0,1
60,38,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,0
40,57,0,0,1,0,0,0,0,0
60,59,1,0,0,0,0,0,0,0
15,66,0,0,1,0,0,0,0,0
74,72,0,0,1,0,0,0,0,0
40,45,0,0,0,0,0,1,0,0
35,59,0,0,0,0,0,0,1,0
40,47,0,0,0,0,0,0,1,0
40,51,0,0,1,0,0,0,0,1
25,23,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,1
40,35,0,0,1,0,0,0,0,0
40,42,0,0,1,0,0,0,0,0
40,23,0,0,0,0,1,0,0,0
40,66,0,0,1,0,0,0,0,0
45,48,0,0,1,0,0,0,0,1
40,39,0,0,0,0,1,0,0,0
40,28,1,0,0,0,0,0,0,0
40,43,0,0,0,1,0,0,0,0
30,21,0,0,0,0,1,0,0,0
40,43,0,0,0,0,1,0,0,0
45,26,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
40,47,1,0,0,0,0,0,0,0
42,26,0,0,1,0,0,0,0,0
50,22,0,0,0,0,1,0,0,0
60,32,0,0,1,0,0,0,0,1
40,46,1,0,0,0,0,0,0,0
40,51,0,0,1,0,0,0,0,0
30,52,0,0,1,0,0,0,0,1
36,21,0,0,1,0,0,0,0,0
40,22,0,0,0,0,1,0,0,0
35,37,0,0,0,1,0,0,0,0
15,55,0,0,0,0,0,0,1,0
60,44,1,0,0,0,0,0,0,0
40,47,0,0,0,1,0,0,0,0
45,66,0,0,1,0,0,0,0,1
40,22,0,0,0,0,1,0,0,0
12,22,0,0,0,0,1,0,0,0
40,37,0,0,1,0,0,0,0,1
60,21,0,0,0,0,1,0,0,0
55,48,0,0,1,0,0,0,0,1
40,23,0,0,0,0,1,0,0,0
40,46,0,0,1,0,0,0,0,1
40,40,0,0,1,0,0,0,0,1
20,82,0,0,0,0,0,0,1,0
70,29,0,0,1,0,0,0,0,0
40,54,0,0,1,0,0,0,0,1
38,19,0,0,0,0,1,0,0,0
40,28,0,0,1,0,0,0,0,1
50,30,1,0,0,0,0,0,0,1
40,33,0,0,0,0,1,0,0,0
10,21,0,0,0,0,1,0,0,0
56,36,0,0,1,0,0,0,0,0
32,58,1,0,0,0,0,0,0,0
38,58,0,0,1,0,0,0,0,1
50,34,1,0,0,0,0,0,0,0
60,36,0,0,0,0,1,0,0,1
40,23,0,0,1,0,0,0,0,1
35,21,0,0,1,0,0,0,0,0
45,27,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
40,44,0,0,1,0,0,0,0,1
42,58,0,0,1,0,0,0,0,1
40,35,0,0,0,0,1,0,0,0
40,29,0,0,0,0,1,0,0,0
35,36,0,0,1,0,0,0,0,1
25,22,0,0,1,0,0,0,0,0
40,54,0,0,1,0,0,0,0,1
40,27,0,0,1,0,0,0,0,0
40,58,0,0,0,0,1,0,0,0
56,52,0,0,1,0,0,0,0,0
40,58,0,0,1,0,0,0,0,0
24,68,0,0,1,0,0,0,0,0
40,66,0,0,0,0,0,0,1,0
40,25,0,0,1,0,0,0,0,0
40,32,0,0,1,0,0,0,0,0
55,41,0,0,1,0,0,0,0,1
30,21,0,0,0,0,1,0,0,0
40,54,0,0,0,0,1,0,0,0
40,19,0,0,1,0,0,0,0,0
48,43,0,0,1,0,0,0,0,1
40,21,0,0,0,0,1,0,0,0
40,49,1,0,0,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
40,29,0,0,1,0,0,0,0,0
40,20,0,0,0,0,1,0,0,0
60,47,0,0,1,0,0,0,0,1
4,70,0,0,0,0,0,0,1,0
30,23,0,0,0,0,1,0,0,0
60,37,0,0,1,0,0,0,0,1
55,33,0,0,1,0,0,0,0,1
40,18,0,0,0,0,1,0,0,0
40,30,0,0,1,0,0,0,0,0
40,51,0,0,1,0,0,0,0,0
65,49,0,0,1,0,0,0,0,1
37,37,0,0,0,0,1,0,0,0
40,61,0,0,1,0,0,0,0,1
30,25,0,0,1,0,0,0,0,0
50,33,0,0,0,0,1,0,0,1
36,45,0,0,1,0,0,0,0,0
40,58,1,0,0,0,0,0,0,0
50,53,0,0,1,0,0,0,0,1
45,45,0,0,1,0,0,0,0,1
20,20,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,1
45,22,0,0,0,0,1,0,0,0
42,40,0,0,0,0,1,0,0,0
40,25,0,0,0,0,1,0,0,0
32,20,0,0,0,0,1,0,0,0
40,33,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
25,29,0,0,1,0,0,0,0,0
16,78,0,0,1,0,0,0,0,0
25,38,1,0,0,0,0,0,0,0
44,49,0,0,1,0,0,0,0,1
40,39,1,0,0,0,0,0,0,0
40,35,0,0,0,0,1,0,0,1
40,55,1,0,0,0,0,0,0,0
60,40,0,0,1,0,0,0,0,0
40,41,0,0,0,0,1,0,0,0
55,28,0,0,0,0,1,0,0,0
40,50,0,0,1,0,0,0,0,1
50,36,0,0,1,0,0,0,0,1
50,42,0,0,1,0,0,0,0,0
53,32,0,0,0,0,0,1,0,0
32,44,1,0,0,0,0,0,0,0
25,23,0,0,0,0,1,0,0,0
40,26,0,0,1,0,0,0,0,0
45,29,0,0,1,0,0,0,0,0
45,23,0,0,0,0,1,0,0,0
12,64,0,0,1,0,0,0,0,0
30,22,0,0,0,0,1,0,0,0
40,17,0,0,0,0,1,0,0,0
20,36,0,0,0,0,1,0,0,0
40,53,0,0,1,0,0,0,0,0
40,38,0,0,1,0,0,0,0,0
40,41,0,0,1,0,0,0,0,1
32,40,0,0,1,0,0,0,0,0
36,23,0,0,0,0,1,0,0,0
60,56,0,0,1,0,0,0,0,1
40,44,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,0
3,23,0,0,1,0,0,0,0,0
10,64,0,0,1,0,0,0,0,0
24,38,0,0,1,0,0,0,0,1
40,31,0,0,1,0,0,0,0,0
30,21,0,0,0,0,1,0,0,0
50,63,0,0,0,0,1,0,0,0
40,34,0,0,0,0,1,0,0,0
84,60,0,0,1,0,0,0,0,1
50,42,1,0,0,0,0,0,0,0
60,19,0,0,0,0,1,0,0,0
13,37,0,0,1,0,0,0,0,1
16,46,0,0,1,0,0,0,0,1
40,17,0,0,0,0,1,0,0,0
20,60,0,0,1,0,0,0,0,0
41,24,0,0,0,0,1,0,0,0
37,46,0,0,0,0,1,0,0,0
40,34,0,0,1,0,0,0,0,1
15,19,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
3,21,0,0,0,0,1,0,0,0
40,32,0,0,0,0,1,0,0,0
60,51,0,0,1,0,0,0,0,1
50,44,1,0,0,0,0,0,0,0
35,30,0,0,0,0,1,0,0,0
45,46,0,0,1,0,0,0,0,0
25,72,0,0,0,0,0,1,0,0
40,21,0,0,0,0,1,0,0,0
20,22,0,0,0,0,1,0,0,0
44,29,0,0,0,0,1,0,0,0
28,36,0,0,0,0,0,1,0,0
35,22,0,0,0,0,1,0,0,0
50,32,1,0,0,0,0,0,0,1
50,50,0,0,0,0,1,0,0,1
50,35,1,0,0,0,0,0,0,1
30,49,1,0,0,0,0,0,0,0
35,25,0,0,0,0,1,0,0,0
16,23,0,0,0,0,1,0,0,0
45,29,0,0,1,0,0,0,0,0
40,31,0,0,1,0,0,0,0,0
40,19,0,0,0,0,1,0,0,0
40,47,0,0,1,0,0,0,0,1
30,22,0,0,0,0,1,0,0,0
40,41,0,0,0,0,1,0,0,0
45,24,0,0,0,0,1,0,0,0
40,32,0,0,1,0,0,0,0,1
15,23,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
20,62,0,0,0,0,0,0,1,0
40,39,0,0,1,0,0,0,0,0
40,53,0,0,1,0,0,0,0,0
50,62,0,0,1,0,0,0,0,1
99,39,1,0,0,0,0,0,0,0
40,48,0,0,1,0,0,0,0,1
40,52,0,0,1,0,0,0,0,1
40,43,0,0,1,0,0,0,0,1
40,69,0,0,1,0,0,0,0,0
40,30,0,0,0,0,1,0,0,0
50,36,0,0,1,0,0,0,0,0
50,35,1,0,0,0,0,0,0,0
40,56,1,0,0,0,0,0,0,0
40,32,0,0,1,0,0,0,0,1
40,51,0,0,1,0,0,0,0,0
30,19,0,0,0,0,1,0,0,0
40,31,0,0,1,0,0,0,0,0
40,30,0,0,1,0,0,0,0,1
40,42,1,0,0,0,0,0,0,0
40,31,0,0,0,0,1,0,0,0
40,26,0,0,0,0,1,0,0,0
40,48,0,0,1,0,0,0,0,0
40,32,0,0,0,0,1,0,0,0
40,22,0,0,0,0,1,0,0,0
40,20,0,0,0,0,1,0,0,0
40,35,1,0,0,0,0,0,0,0
25,17,0,0,0,0,1,0,0,0
40,41,0,0,1,0,0,0,0,0
45,19,0,0,0,0,1,0,0,0
2,64,0,0,1,0,0,0,0,0
35,33,1,0,0,0,0,0,0,0
30,66,0,0,1,0,0,0,0,0
40,36,0,0,1,0,0,0,0,1
20,22,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
37,76,0,0,0,0,0,0,1,0
40,54,0,0,1,0,0,0,0,0
3,65,0,0,1,0,0,0,0,0
40,57,0,0,1,0,0,0,0,0
40,63,0,0,1,0,0,0,0,0
40,35,0,0,0,0,1,0,0,1
50,33,1,0,0,0,0,0,0,0
40,52,0,0,0,0,1,0,0,0
55,37,0,0,1,0,0,0,0,1
40,18,0,0,0,0,1,0,0,0
50,30,0,0,1,0,0,0,0,0
40,47,0,0,1,0,0,0,0,0
30,34,1,0,0,0,0,0,0,0
40,44,0,0,1,0,0,0,0,0
40,33,0,0,1,0,0,0,0,0
40,33,1,0,0,0,0,0,0,0
55,50,0,0,1,0,0,0,0,0
40,41,0,0,0,0,1,0,0,0
48,41,0,0,1,0,0,0,0,1
40,34,0,0,0,0,1,0,0,0
72,48,0,0,0,0,1,0,0,0
40,44,1,0,0,0,0,0,0,0
25,29,0,0,1,0,0,0,0,0
40,37,0,0,0,0,0,1,0,0
40,26,0,0,0,0,1,0,0,0
40,27,0,0,0,0,1,0,0,0
